Feat_nb,CI_train,CI_test,cdAUC_train,cdAUC_test,ConfInt
188,0.6581537488355899,0.6316621099885404,nan,nan,2.7524934393641335e-17
189,0.6581537488355899,0.6316621099885404,nan,nan,2.7524934393641335e-17
190,0.6581537488355899,0.6316621099885404,nan,nan,2.7524934393641335e-17
191,0.6581537488355899,0.6316621099885404,nan,nan,2.7524934393641335e-17
192,0.6581537488355899,0.6316621099885404,nan,nan,2.7524934393641335e-17
193,0.6581537488355899,0.6316621099885404,nan,nan,2.7524934393641335e-17
194,0.6581537488355899,0.6316621099885404,nan,nan,2.7524934393641335e-17
195,0.6581537488355899,0.6316621099885404,nan,nan,2.7524934393641335e-17
196,0.6581537488355899,0.6316621099885404,nan,nan,2.7524934393641335e-17
197,0.6581537488355899,0.6316621099885404,nan,nan,2.7524934393641335e-17
198,0.6581537488355899,0.6316621099885404,nan,nan,2.7524934393641335e-17
199,0.6581537488355899,0.6316621099885404,nan,nan,2.7524934393641335e-17
200,0.6581537488355899,0.6316621099885404,nan,nan,2.7524934393641335e-17
201,0.6581537488355899,0.6316621099885404,nan,nan,2.7524934393641335e-17
202,0.6581537488355899,0.6316621099885404,nan,nan,2.7524934393641335e-17
203,0.6581537488355899,0.6316621099885404,nan,nan,2.7524934393641335e-17
204,0.6581537488355899,0.6316621099885404,nan,nan,2.7524934393641335e-17
205,0.6581537488355899,0.6316621099885404,nan,nan,2.7524934393641335e-17
206,0.6586893465289055,0.6335232409835297,nan,nan,4.1287401590462e-17
207,0.6586893465289055,0.6335232409835297,nan,nan,4.1287401590462e-17
208,0.6586893465289055,0.6335232409835297,nan,nan,4.1287401590462e-17
209,0.6586893465289055,0.6335232409835297,nan,nan,4.1287401590462e-17
210,0.6587636510542765,0.6335232409835297,nan,nan,4.1287401590462e-17
211,0.6587636510542765,0.6335232409835297,nan,nan,4.1287401590462e-17
212,0.6587636510542765,0.6335232409835297,nan,nan,4.1287401590462e-17
213,0.6587636510542765,0.6335232409835297,nan,nan,4.1287401590462e-17
214,0.6587636510542765,0.6335232409835297,nan,nan,4.1287401590462e-17
215,0.6587636510542765,0.6335232409835297,nan,nan,4.1287401590462e-17
216,0.6587636510542765,0.6335232409835297,nan,nan,4.1287401590462e-17
217,0.6587636510542765,0.6335232409835297,nan,nan,4.1287401590462e-17
218,0.6587636510542765,0.6335232409835297,nan,nan,4.1287401590462e-17
219,0.6587636510542765,0.6335232409835297,nan,nan,4.1287401590462e-17
220,0.6587636510542765,0.6335232409835297,nan,nan,4.1287401590462e-17
221,0.6587636510542765,0.6335232409835297,nan,nan,4.1287401590462e-17
222,0.6587636510542765,0.6335232409835297,nan,nan,4.1287401590462e-17
2,0.6576339609061381,0.6130809956560684,nan,nan,2.7524934393641335e-17
